temp,cloud_cover,dewpoint_temp,dni,irradiance,humidity,surface_pressure,wind_speed_10m,zenith,datetime,period
25,42.2,17.8,0,0,63,988.6,1.9,114,2025-01-12T19:15:00+05:00,PT15M
25,43.7,17.6,0,0,64.9,988.7,2,118,2025-01-12T19:30:00+05:00,PT15M
24,38.3,17.5,0,0,66.8,988.9,2.1,121,2025-01-12T19:45:00+05:00,PT15M
23,29.8,17.3,0,0,68.8,989.1,2.1,125,2025-01-12T20:00:00+05:00,PT15M
23,31.7,17.2,0,0,70.1,989.3,2.1,128,2025-01-12T20:15:00+05:00,PT15M
23,28.1,17.2,0,0,70.6,989.4,2.1,131,2025-01-12T20:30:00+05:00,PT15M
23,27.7,17.2,0,0,71.2,989.6,2.1,135,2025-01-12T20:45:00+05:00,PT15M
23,29.8,17.2,0,0,71.7,989.7,2,138,2025-01-12T21:00:00+05:00,PT15M
22,29.4,17.2,0,0,72.6,989.8,2,142,2025-01-12T21:15:00+05:00,PT15M
22,29,17.1,0,0,73.8,989.8,2,145,2025-01-12T21:30:00+05:00,PT15M
22,29.8,17.1,0,0,75.1,989.8,2,149,2025-01-12T21:45:00+05:00,PT15M
21,34.1,17,0,0,76.3,989.9,2,152,2025-01-12T22:00:00+05:00,PT15M
21,39.6,17,0,0,77,989.9,2.1,156,2025-01-12T22:15:00+05:00,PT15M
21,42.6,17,0,0,77,989.8,2.1,159,2025-01-12T22:30:00+05:00,PT15M
21,41.9,16.9,0,0,77,989.8,2.2,163,2025-01-12T22:45:00+05:00,PT15M
21,41.1,16.9,0,0,77,989.8,2.3,166,2025-01-12T23:00:00+05:00,PT15M
21,41.1,16.9,0,0,77.1,989.7,2.3,170,2025-01-12T23:15:00+05:00,PT15M
21,40,17,0,0,77.5,989.7,2.4,173,2025-01-12T23:30:00+05:00,PT15M
21,40.7,17,0,0,77.9,989.6,2.4,176,2025-01-12T23:45:00+05:00,PT15M
21,40,17.1,0,0,78.2,989.5,2.5,178,2025-01-13T00:00:00+05:00,PT15M
21,41.1,17,0,0,78.2,989.5,2.5,176,2025-01-13T00:15:00+05:00,PT15M
21,42.2,16.9,0,0,77.8,989.4,2.6,173,2025-01-13T00:30:00+05:00,PT15M
21,42.6,16.7,0,0,77.5,989.4,2.7,169,2025-01-13T00:45:00+05:00,PT15M
21,41.5,16.6,0,0,77.1,989.3,2.8,166,2025-01-13T01:00:00+05:00,PT15M
21,20.6,16.5,0,0,76.7,989.2,2.8,162,2025-01-13T01:15:00+05:00,PT15M
21,19.7,16.5,0,0,76.4,989.2,2.9,159,2025-01-13T01:30:00+05:00,PT15M
21,24.4,16.6,0,0,76,989.1,2.9,155,2025-01-13T01:45:00+05:00,PT15M
21,23.1,16.6,0,0,75.7,989,3,152,2025-01-13T02:00:00+05:00,PT15M
21,21.8,16.6,0,0,75.9,988.9,3,148,2025-01-13T02:15:00+05:00,PT15M
21,21.4,16.5,0,0,76.7,988.9,2.9,145,2025-01-13T02:30:00+05:00,PT15M
21,24.4,16.4,0,0,77.5,988.8,2.9,141,2025-01-13T02:45:00+05:00,PT15M
20,26.9,16.3,0,0,78.4,988.7,2.8,138,2025-01-13T03:00:00+05:00,PT15M
20,27.7,16.3,0,0,78.8,988.7,2.8,135,2025-01-13T03:15:00+05:00,PT15M
20,27.7,16.3,0,0,79,988.6,2.8,131,2025-01-13T03:30:00+05:00,PT15M
20,26.9,16.3,0,0,79.1,988.6,2.8,128,2025-01-13T03:45:00+05:00,PT15M
20,19.3,16.3,0,0,79.2,988.6,2.9,124,2025-01-13T04:00:00+05:00,PT15M
20,21.4,16.3,0,0,79.3,988.6,2.9,121,2025-01-13T04:15:00+05:00,PT15M
20,24,16.2,0,0,79.3,988.7,2.9,117,2025-01-13T04:30:00+05:00,PT15M
20,17,16.2,0,0,79.3,988.8,2.9,114,2025-01-13T04:45:00+05:00,PT15M
20,13.1,16.1,0,0,79.2,988.8,2.9,111,2025-01-13T05:00:00+05:00,PT15M
20,6.4,16.1,0,0,79.2,988.9,2.9,107,2025-01-13T05:15:00+05:00,PT15M
20,8.6,16.1,0,0,79.2,989,2.9,104,2025-01-13T05:30:00+05:00,PT15M
20,29.3,16,0,0,79.2,989.1,2.9,101,2025-01-13T05:45:00+05:00,PT15M
20,37.2,16,0,0,79.2,989.2,2.9,97,2025-01-13T06:00:00+05:00,PT15M
20,37.7,16,0,0,79.3,989.4,3,94,2025-01-13T06:15:00+05:00,PT15M
20,32.4,16,0,0,79.4,989.5,3,91,2025-01-13T06:30:00+05:00,PT15M
20,19.7,16,0,9,79.5,989.7,3,88,2025-01-13T06:45:00+05:00,PT15M
20,39.9,16,0,18,79.7,989.8,3,84,2025-01-13T07:00:00+05:00,PT15M
20,41.7,16,0,30,80,990,3,81,2025-01-13T07:15:00+05:00,PT15M
20,36.9,16,0,47,80.5,990.2,3,78,2025-01-13T07:30:00+05:00,PT15M
19,37.9,16,0,62,81,990.4,3,75,2025-01-13T07:45:00+05:00,PT15M
19,39.7,16,0,77,81.5,990.6,3.1,72,2025-01-13T08:00:00+05:00,PT15M
19,46.3,16,0,85,81.9,990.7,3.1,69,2025-01-13T08:15:00+05:00,PT15M
19,43.7,15.9,0,107,82.1,990.9,3.1,66,2025-01-13T08:30:00+05:00,PT15M
19,41.4,15.9,0,131,82.4,991,3.2,64,2025-01-13T08:45:00+05:00,PT15M
19,41,15.8,0,151,82.6,991.1,3.2,61,2025-01-13T09:00:00+05:00,PT15M
19,43.3,15.9,0,163,81.2,991.1,3.2,58,2025-01-13T09:15:00+05:00,PT15M
20,40.9,16.1,0,189,78.3,991,3.2,56,2025-01-13T09:30:00+05:00,PT15M
21,39,16.2,0,213,75.4,990.9,3.2,54,2025-01-13T09:45:00+05:00,PT15M
22,31.7,16.4,0,255,72.7,990.8,3.2,51,2025-01-13T10:00:00+05:00,PT15M
22,28.8,16.5,0,283,70.5,990.7,3.2,49,2025-01-13T10:15:00+05:00,PT15M
23,28,16.5,0,301,68.7,990.6,3.2,48,2025-01-13T10:30:00+05:00,PT15M
23,26.3,16.6,0,321,67,990.5,3.2,46,2025-01-13T10:45:00+05:00,PT15M
24,23.7,16.6,0,344,65.3,990.4,3.1,45,2025-01-13T11:00:00+05:00,PT15M
24,23.6,16.6,0,353,64.3,990.2,3.1,44,2025-01-13T11:15:00+05:00,PT15M
24,24.9,16.6,0,353,64,989.8,3,43,2025-01-13T11:30:00+05:00,PT15M
24,25.7,16.6,0,354,63.7,989.4,2.8,42,2025-01-13T11:45:00+05:00,PT15M
24,27,16.6,0,350,63.4,989.1,2.7,42,2025-01-13T12:00:00+05:00,PT15M
24,34,16.7,0,316,62.6,988.7,2.6,43,2025-01-13T12:15:00+05:00,PT15M
25,43.9,16.9,0,266,61.3,988.5,2.4,43,2025-01-13T12:30:00+05:00,PT15M
25,49.9,17,0,234,60,988.2,2.2,44,2025-01-13T12:45:00+05:00,PT15M
26,48.5,17.2,0,234,58.7,987.9,2,45,2025-01-13T13:00:00+05:00,PT15M
26,41.3,17.3,0,258,58,987.7,1.9,46,2025-01-13T13:15:00+05:00,PT15M
26,30.8,17.3,0,291,57.8,987.4,1.8,48,2025-01-13T13:30:00+05:00,PT15M
26,23.7,17.4,0,307,57.6,987.2,1.7,50,2025-01-13T13:45:00+05:00,PT15M
27,19.3,17.4,0,311,57.5,987,1.6,52,2025-01-13T14:00:00+05:00,PT15M
26,16.5,17.4,0,305,58,986.8,1.6,54,2025-01-13T14:15:00+05:00,PT15M
26,14.7,17.5,7,292,59.4,986.7,1.6,56,2025-01-13T14:30:00+05:00,PT15M
26,4.1,17.6,112,301,60.7,986.6,1.6,58,2025-01-13T14:45:00+05:00,PT15M
25,1.8,17.7,127,275,62.1,986.5,1.6,61,2025-01-13T15:00:00+05:00,PT15M
25,1.8,17.7,113,242,62.8,986.5,1.6,64,2025-01-13T15:15:00+05:00,PT15M
25,11.6,17.7,12,188,62.9,986.5,1.7,67,2025-01-13T15:30:00+05:00,PT15M
25,12,17.7,0,157,63,986.5,1.8,69,2025-01-13T15:45:00+05:00,PT15M
25,7.2,17.7,17,135,63.1,986.5,1.9,72,2025-01-13T16:00:00+05:00,PT15M
25,0,17.7,64,114,63.3,986.5,1.9,75,2025-01-13T16:15:00+05:00,PT15M
25,0,17.7,45,84,63.6,986.5,1.8,78,2025-01-13T16:30:00+05:00,PT15M
25,0,17.8,26,57,63.9,986.6,1.6,81,2025-01-13T16:45:00+05:00,PT15M
25,4.1,17.8,9,31,64.2,986.6,1.5,85,2025-01-13T17:00:00+05:00,PT15M
25,22.7,17.8,0,9,64.2,986.8,1.5,88,2025-01-13T17:15:00+05:00,PT15M
25,20.6,17.8,0,0,63.9,986.9,1.6,91,2025-01-13T17:30:00+05:00,PT15M
25,17.1,17.8,0,0,63.6,987.1,1.6,94,2025-01-13T17:45:00+05:00,PT15M
25,6.8,17.8,0,0,63.3,987.3,1.6,98,2025-01-13T18:00:00+05:00,PT15M
25,0,17.8,0,0,63.5,987.5,1.7,101,2025-01-13T18:15:00+05:00,PT15M
25,0,17.8,0,0,64.2,987.7,1.7,104,2025-01-13T18:30:00+05:00,PT15M
25,0,17.7,0,0,64.8,987.9,1.8,108,2025-01-13T18:45:00+05:00,PT15M
25,0,17.7,0,0,65.5,988.1,1.8,111,2025-01-13T19:00:00+05:00,PT15M
24,0,17.5,0,0,66.4,988.3,1.9,114,2025-01-13T19:15:00+05:00,PT15M
24,0,17.2,0,0,67.4,988.5,1.9,118,2025-01-13T19:30:00+05:00,PT15M
23,0,16.9,0,0,68.5,988.7,1.9,121,2025-01-13T19:45:00+05:00,PT15M
22,0,16.6,0,0,69.6,988.9,2,124,2025-01-13T20:00:00+05:00,PT15M
22,0,16.4,0,0,70.5,989,2,128,2025-01-13T20:15:00+05:00,PT15M
22,0,16.4,0,0,71.3,989.1,1.9,131,2025-01-13T20:30:00+05:00,PT15M
22,0,16.4,0,0,72,989.2,1.9,135,2025-01-13T20:45:00+05:00,PT15M
22,10,16.4,0,0,72.8,989.3,1.9,138,2025-01-13T21:00:00+05:00,PT15M
21,14.9,16.4,0,0,73.7,989.4,1.9,142,2025-01-13T21:15:00+05:00,PT15M
21,18.4,16.2,0,0,74.7,989.4,1.8,145,2025-01-13T21:30:00+05:00,PT15M
21,22.3,16.2,0,0,75.7,989.4,1.7,149,2025-01-13T21:45:00+05:00,PT15M
20,23.6,16,0,0,76.8,989.4,1.7,152,2025-01-13T22:00:00+05:00,PT15M
20,21.9,16,0,0,77.3,989.4,1.7,156,2025-01-13T22:15:00+05:00,PT15M
20,15.8,16,0,0,77.5,989.4,1.8,159,2025-01-13T22:30:00+05:00,PT15M
20,10.9,15.9,0,0,77.6,989.4,1.8,163,2025-01-13T22:45:00+05:00,PT15M
20,10,15.9,0,0,77.7,989.5,1.9,166,2025-01-13T23:00:00+05:00,PT15M
20,10,15.9,0,0,77.6,989.4,2,170,2025-01-13T23:15:00+05:00,PT15M
20,10,16,0,0,77.4,989.3,2.1,173,2025-01-13T23:30:00+05:00,PT15M
20,3.2,16.1,0,0,77.2,989.2,2.3,176,2025-01-13T23:45:00+05:00,PT15M
20,0,16.2,0,0,77,989.1,2.4,179,2025-01-14T00:00:00+05:00,PT15M
20,0,16.1,0,0,76.8,989.1,2.5,176,2025-01-14T00:15:00+05:00,PT15M
20,0,15.9,0,0,76.8,989.1,2.6,173,2025-01-14T00:30:00+05:00,PT15M
20,0,15.8,0,0,76.8,989.1,2.7,169,2025-01-14T00:45:00+05:00,PT15M
20,0,15.6,0,0,76.7,989.1,2.8,166,2025-01-14T01:00:00+05:00,PT15M
20,0,15.4,0,0,76.2,989.1,2.8,162,2025-01-14T01:15:00+05:00,PT15M
20,0,15.2,0,0,75.1,989,2.8,159,2025-01-14T01:30:00+05:00,PT15M
20,0,14.9,0,0,74,989,2.8,155,2025-01-14T01:45:00+05:00,PT15M
20,0,14.7,0,0,72.9,989,2.8,152,2025-01-14T02:00:00+05:00,PT15M
20,0,14.5,0,0,72.9,988.9,2.8,148,2025-01-14T02:15:00+05:00,PT15M
19,0,14.2,0,0,73.9,988.9,2.8,145,2025-01-14T02:30:00+05:00,PT15M
19,7.3,14,0,0,74.9,988.8,2.8,142,2025-01-14T02:45:00+05:00,PT15M
18,13.1,13.7,0,0,75.9,988.7,2.7,138,2025-01-14T03:00:00+05:00,PT15M
18,10.9,13.6,0,0,76.1,988.7,2.7,135,2025-01-14T03:15:00+05:00,PT15M
18,9.5,13.5,0,0,75.3,988.7,2.7,131,2025-01-14T03:30:00+05:00,PT15M
18,3.2,13.4,0,0,74.6,988.8,2.6,128,2025-01-14T03:45:00+05:00,PT15M
18,0,13.3,0,0,73.9,988.8,2.6,124,2025-01-14T04:00:00+05:00,PT15M
18,0,13.2,0,0,73.2,988.9,2.6,121,2025-01-14T04:15:00+05:00,PT15M
18,0,13.2,0,0,72.5,988.9,2.6,117,2025-01-14T04:30:00+05:00,PT15M
18,0,13.2,0,0,71.8,988.9,2.5,114,2025-01-14T04:45:00+05:00,PT15M
19,0,13.2,0,0,71.2,989,2.5,111,2025-01-14T05:00:00+05:00,PT15M
19,0,13.2,0,0,70.6,989.1,2.5,107,2025-01-14T05:15:00+05:00,PT15M
19,0,13.1,0,0,70.3,989.3,2.5,104,2025-01-14T05:30:00+05:00,PT15M
19,3.2,13.1,0,0,70,989.5,2.5,101,2025-01-14T05:45:00+05:00,PT15M
19,9.5,13,0,0,69.6,989.8,2.5,97,2025-01-14T06:00:00+05:00,PT15M
19,9.5,13,0,0,69.5,990,2.5,94,2025-01-14T06:15:00+05:00,PT15M
19,3.6,12.9,0,0,69.4,990.2,2.5,91,2025-01-14T06:30:00+05:00,PT15M
19,9,12.8,0,11,69.4,990.4,2.5,88,2025-01-14T06:45:00+05:00,PT15M
18,22.3,12.7,0,28,69.4,990.7,2.5,84,2025-01-14T07:00:00+05:00,PT15M
19,28.1,12.8,0,47,69.1,990.9,2.5,81,2025-01-14T07:15:00+05:00,PT15M
19,30,13,0,69,68.5,991.1,2.5,78,2025-01-14T07:30:00+05:00,PT15M
19,25.5,13.1,0,101,67.9,991.3,2.5,75,2025-01-14T07:45:00+05:00,PT15M
20,24.5,13.3,0,130,67.3,991.6,2.6,72,2025-01-14T08:00:00+05:00,PT15M
20,24.1,13.4,0,160,67.2,991.7,2.6,69,2025-01-14T08:15:00+05:00,PT15M
20,23.3,13.4,0,191,67.5,991.8,2.6,66,2025-01-14T08:30:00+05:00,PT15M
20,22.4,13.4,0,223,67.8,991.9,2.6,64,2025-01-14T08:45:00+05:00,PT15M
19,21.5,13.4,0,258,68.1,992,2.6,61,2025-01-14T09:00:00+05:00,PT15M
20,20.2,13.5,1,294,67.5,992.1,2.6,58,2025-01-14T09:15:00+05:00,PT15M
20,18.8,13.6,17,331,66,992.1,2.7,56,2025-01-14T09:30:00+05:00,PT15M
21,17.5,13.8,44,366,64.5,992.1,2.7,54,2025-01-14T09:45:00+05:00,PT15M
21,16.1,13.9,71,400,63.1,992.2,2.8,51,2025-01-14T10:00:00+05:00,PT15M
22,14.8,14.1,99,432,61.8,992.1,2.8,49,2025-01-14T10:15:00+05:00,PT15M
22,12.9,14.3,134,464,60.9,992,2.8,48,2025-01-14T10:30:00+05:00,PT15M
23,9.7,14.5,192,502,59.9,991.9,2.8,46,2025-01-14T10:45:00+05:00,PT15M
23,6.8,14.7,245,535,59,991.7,2.8,45,2025-01-14T11:00:00+05:00,PT15M
24,7.2,14.8,243,546,58.3,991.6,2.7,44,2025-01-14T11:15:00+05:00,PT15M
24,6.7,15,255,559,58,991.3,2.7,43,2025-01-14T11:30:00+05:00,PT15M
24,10,15.1,203,546,57.7,991.1,2.7,42,2025-01-14T11:45:00+05:00,PT15M
24,14.1,15.2,138,524,57.4,990.8,2.7,42,2025-01-14T12:00:00+05:00,PT15M
25,15.1,15.4,125,518,56.5,990.5,2.7,42,2025-01-14T12:15:00+05:00,PT15M
25,15.6,15.7,119,511,55.2,990.2,2.7,43,2025-01-14T12:30:00+05:00,PT15M
26,16.5,16.1,103,498,53.9,989.8,2.6,44,2025-01-14T12:45:00+05:00,PT15M
27,16.6,16.4,99,486,52.7,989.5,2.6,45,2025-01-14T13:00:00+05:00,PT15M
27,16.6,16.5,96,471,51.6,989.1,2.5,46,2025-01-14T13:15:00+05:00,PT15M
28,16.6,16.4,91,452,50.8,988.8,2.4,48,2025-01-14T13:30:00+05:00,PT15M
28,16.1,16.3,81,426,49.9,988.5,2.3,49,2025-01-14T13:45:00+05:00,PT15M
28,12,16.2,112,408,49.1,988.2,2.2,51,2025-01-14T14:00:00+05:00,PT15M
28,0,16.2,256,418,49.4,988,2,54,2025-01-14T14:15:00+05:00,PT15M
27,0,16.4,218,371,50.9,988,1.7,56,2025-01-14T14:30:00+05:00,PT15M
27,1.8,16.6,168,324,52.5,987.9,1.4,58,2025-01-14T14:45:00+05:00,PT15M
27,3.6,16.8,126,282,54.1,987.9,1.1,61,2025-01-14T15:00:00+05:00,PT15M
27,5.5,16.9,87,241,55,987.9,0.9,64,2025-01-14T15:15:00+05:00,PT15M
27,1.8,16.8,109,214,55.1,987.9,0.9,66,2025-01-14T15:30:00+05:00,PT15M
27,0,16.8,108,182,55.1,988,0.8,69,2025-01-14T15:45:00+05:00,PT15M
26,0,16.7,87,147,55.2,988,0.8,72,2025-01-14T16:00:00+05:00,PT15M
26,0,16.8,66,114,55.6,988.1,0.9,75,2025-01-14T16:15:00+05:00,PT15M
26,0,17,45,84,56.3,988.2,1,78,2025-01-14T16:30:00+05:00,PT15M
27,0,17.3,26,57,57,988.3,1.1,81,2025-01-14T16:45:00+05:00,PT15M
27,0,17.5,10,33,57.8,988.3,1.2,84,2025-01-14T17:00:00+05:00,PT15M
27,0,17.6,1,12,57.8,988.4,1.3,88,2025-01-14T17:15:00+05:00,PT15M
27,0,17.5,0,0,57.1,988.6,1.4,91,2025-01-14T17:30:00+05:00,PT15M
27,0,17.3,0,0,56.4,988.7,1.5,94,2025-01-14T17:45:00+05:00,PT15M
27,0,17.2,0,0,55.7,988.9,1.6,97,2025-01-14T18:00:00+05:00,PT15M
27,0,17.2,0,0,55.6,989.1,1.7,101,2025-01-14T18:15:00+05:00,PT15M
27,0,17.2,0,0,56,989.2,1.8,104,2025-01-14T18:30:00+05:00,PT15M
27,0,17.2,0,0,56.4,989.4,1.8,107,2025-01-14T18:45:00+05:00,PT15M
27,0,17.2,0,0,56.8,989.6,1.9,111,2025-01-14T19:00:00+05:00,PT15M
26,0,17,0,0,57.8,989.8,2,114,2025-01-14T19:15:00+05:00,PT15M
25,0,16.7,0,0,59.5,989.9,2,118,2025-01-14T19:30:00+05:00,PT15M
24,0,16.3,0,0,61.2,990.1,2.1,121,2025-01-14T19:45:00+05:00,PT15M
23,3.2,16,0,0,63,990.2,2.1,124,2025-01-14T20:00:00+05:00,PT15M
23,11.3,15.8,0,0,64,990.4,2.1,128,2025-01-14T20:15:00+05:00,PT15M
23,4.5,15.8,0,0,64.3,990.5,2.1,131,2025-01-14T20:30:00+05:00,PT15M
23,0,15.7,0,0,64.6,990.7,2.1,135,2025-01-14T20:45:00+05:00,PT15M
23,3.6,15.7,0,0,64.9,990.8,2.1,138,2025-01-14T21:00:00+05:00,PT15M
23,3.2,15.6,0,0,65.3,990.9,2,142,2025-01-14T21:15:00+05:00,PT15M
22,0,15.5,0,0,65.8,990.9,2.1,145,2025-01-14T21:30:00+05:00,PT15M
22,0,15.4,0,0,66.2,990.9,2.1,149,2025-01-14T21:45:00+05:00,PT15M
22,6.8,15.3,0,0,66.7,991,2.1,152,2025-01-14T22:00:00+05:00,PT15M
22,8.6,15.2,0,0,66.5,990.9,2.1,156,2025-01-14T22:15:00+05:00,PT15M
22,0,15.1,0,0,65.7,990.8,2.1,159,2025-01-14T22:30:00+05:00,PT15M
22,0,15,0,0,64.9,990.7,2.2,162,2025-01-14T22:45:00+05:00,PT15M
22,0,14.9,0,0,64.1,990.6,2.2,166,2025-01-14T23:00:00+05:00,PT15M
22,0,14.8,0,0,63.9,990.6,2.2,169,2025-01-14T23:15:00+05:00,PT15M
22,0,14.8,0,0,64.4,990.6,2.3,173,2025-01-14T23:30:00+05:00,PT15M
22,0,14.6,0,0,64.9,990.6,2.3,176,2025-01-14T23:45:00+05:00,PT15M
21,3.2,14.6,0,0,65.4,990.6,2.3,179,2025-01-15T00:00:00+05:00,PT15M
21,0,14.4,0,0,65.9,990.5,2.3,176,2025-01-15T00:15:00+05:00,PT15M
21,0,14.3,0,0,66.6,990.5,2.4,173,2025-01-15T00:30:00+05:00,PT15M
20,0,14.1,0,0,67.3,990.4,2.4,169,2025-01-15T00:45:00+05:00,PT15M
20,4.1,14,0,0,68,990.3,2.4,166,2025-01-15T01:00:00+05:00,PT15M
20,23.6,13.9,0,0,68.6,990.2,2.5,162,2025-01-15T01:15:00+05:00,PT15M
20,17.5,13.9,0,0,69.2,990.2,2.5,159,2025-01-15T01:30:00+05:00,PT15M
20,6.8,14,0,0,69.7,990.1,2.5,156,2025-01-15T01:45:00+05:00,PT15M
20,0,14,0,0,70.3,990,2.5,152,2025-01-15T02:00:00+05:00,PT15M
20,0,14,0,0,70.8,989.9,2.6,149,2025-01-15T02:15:00+05:00,PT15M
19,0,14.1,0,0,71.2,989.8,2.7,145,2025-01-15T02:30:00+05:00,PT15M
19,6.7,14.1,0,0,71.7,989.7,2.7,142,2025-01-15T02:45:00+05:00,PT15M
19,10.8,14.2,0,0,72.1,989.5,2.8,138,2025-01-15T03:00:00+05:00,PT15M
19,9,14.2,0,0,72,989.5,2.8,135,2025-01-15T03:15:00+05:00,PT15M
19,5.4,14.1,0,0,71.3,989.5,2.8,131,2025-01-15T03:30:00+05:00,PT15M
20,21,14,0,0,70.6,989.5,2.8,128,2025-01-15T03:45:00+05:00,PT15M
20,15.7,13.9,0,0,70,989.5,2.7,124,2025-01-15T04:00:00+05:00,PT15M
20,0,14,0,0,69.9,989.6,2.7,121,2025-01-15T04:15:00+05:00,PT15M
20,3.6,14.2,0,0,70.4,989.7,2.7,118,2025-01-15T04:30:00+05:00,PT15M
20,19.6,14.5,0,0,70.8,989.9,2.7,114,2025-01-15T04:45:00+05:00,PT15M
20,0,14.7,0,0,71.3,990.1,2.7,111,2025-01-15T05:00:00+05:00,PT15M
20,0,14.8,0,0,71.8,990.3,2.7,107,2025-01-15T05:15:00+05:00,PT15M
20,0,14.9,0,0,72.2,990.4,2.7,104,2025-01-15T05:30:00+05:00,PT15M
20,11.7,14.9,0,0,72.7,990.6,2.7,101,2025-01-15T05:45:00+05:00,PT15M
20,33.7,15,0,0,73.2,990.7,2.7,97,2025-01-15T06:00:00+05:00,PT15M
20,26,15,0,0,73.5,990.9,2.7,94,2025-01-15T06:15:00+05:00,PT15M
20,44.4,15,0,0,73.7,991,2.8,91,2025-01-15T06:30:00+05:00,PT15M
20,38.2,15,0,8,74,991.2,2.8,88,2025-01-15T06:45:00+05:00,PT15M
20,24.8,15,0,25,74.2,991.4,2.9,85,2025-01-15T07:00:00+05:00,PT15M
20,29.1,15,0,40,74.5,991.6,2.9,81,2025-01-15T07:15:00+05:00,PT15M
20,40,15,0,52,74.8,991.7,3,78,2025-01-15T07:30:00+05:00,PT15M
20,30.5,15,0,82,75.2,991.9,3,75,2025-01-15T07:45:00+05:00,PT15M
19,23.2,15,0,117,75.5,992.1,3,72,2025-01-15T08:00:00+05:00,PT15M
20,30.9,15,0,133,75.6,992.2,3.1,69,2025-01-15T08:15:00+05:00,PT15M
20,22,15.1,0,181,75.4,992.3,3.1,66,2025-01-15T08:30:00+05:00,PT15M
20,23.7,15.2,0,208,75.2,992.4,3.2,64,2025-01-15T08:45:00+05:00,PT15M
20,23.3,15.3,0,242,74.9,992.4,3.3,61,2025-01-15T09:00:00+05:00,PT15M
21,19.2,15.3,13,289,72.2,992.5,3.3,58,2025-01-15T09:15:00+05:00,PT15M
22,17.5,15.3,20,329,67.1,992.6,3.4,56,2025-01-15T09:30:00+05:00,PT15M
23,17.9,15.3,27,358,62.5,992.6,3.5,53,2025-01-15T09:45:00+05:00,PT15M
24,13.8,15.3,93,406,58.2,992.7,3.6,51,2025-01-15T10:00:00+05:00,PT15M
25,15.7,15.2,78,424,54.9,992.6,3.7,49,2025-01-15T10:15:00+05:00,PT15M
25,17.4,15,76,438,52.4,992.4,3.6,47,2025-01-15T10:30:00+05:00,PT15M
26,20.2,14.7,34,443,50,992.2,3.6,46,2025-01-15T10:45:00+05:00,PT15M
27,17.9,14.5,72,473,47.7,992,3.5,45,2025-01-15T11:00:00+05:00,PT15M
27,18.6,14.4,69,481,46.7,991.7,3.4,43,2025-01-15T11:15:00+05:00,PT15M
27,24.8,14.5,8,454,46.9,991.5,3.3,43,2025-01-15T11:30:00+05:00,PT15M
27,27.4,14.6,38,445,47.1,991.2,3.1,42,2025-01-15T11:45:00+05:00,PT15M
27,39.2,14.7,0,375,47.3,990.9,3,42,2025-01-15T12:00:00+05:00,PT15M
27,27,14.6,5,450,46.6,990.6,2.9,42,2025-01-15T12:15:00+05:00,PT15M
28,53.9,14.6,0,283,44.8,990.4,2.7,43,2025-01-15T12:30:00+05:00,PT15M
28,49.1,14.5,0,307,43.1,990.1,2.6,43,2025-01-15T12:45:00+05:00,PT15M
29,34.1,14.4,0,388,41.5,989.8,2.5,44,2025-01-15T13:00:00+05:00,PT15M
29,44.5,14.3,0,317,40.7,989.6,2.4,46,2025-01-15T13:15:00+05:00,PT15M
29,29.7,14.3,0,385,40.8,989.4,2.4,47,2025-01-15T13:30:00+05:00,PT15M
29,23.7,14.3,6,398,40.8,989.2,2.3,49,2025-01-15T13:45:00+05:00,PT15M
29,26.2,14.3,0,360,40.9,989,2.3,51,2025-01-15T14:00:00+05:00,PT15M
29,25.4,14.6,0,338,42.2,988.8,2.3,53,2025-01-15T14:15:00+05:00,PT15M
28,29.9,15.1,0,292,44.9,988.6,2.2,56,2025-01-15T14:30:00+05:00,PT15M
28,37.7,15.6,0,235,47.7,988.5,2.2,58,2025-01-15T14:45:00+05:00,PT15M
27,40.2,16,0,201,50.7,988.3,2.2,61,2025-01-15T15:00:00+05:00,PT15M
27,40.6,16.3,0,176,52.3,988.3,2.2,63,2025-01-15T15:15:00+05:00,PT15M
27,39.4,16.3,0,154,52.4,988.3,2.2,66,2025-01-15T15:30:00+05:00,PT15M
27,29.4,16.2,0,149,52.5,988.3,2.1,69,2025-01-15T15:45:00+05:00,PT15M
27,26.8,16.2,0,125,52.5,988.4,2.1,72,2025-01-15T16:00:00+05:00,PT15M
27,11.5,16.3,22,119,53.1,988.4,2.1,75,2025-01-15T16:15:00+05:00,PT15M
27,11.6,16.6,0,86,54.1,988.4,1.9,78,2025-01-15T16:30:00+05:00,PT15M
27,12.3,16.8,0,58,55.1,988.5,1.8,81,2025-01-15T16:45:00+05:00,PT15M
27,32.1,17.1,0,26,56.1,988.5,1.7,84,2025-01-15T17:00:00+05:00,PT15M
26,43.2,17.2,0,8,56.7,988.6,1.7,88,2025-01-15T17:15:00+05:00,PT15M
26,62.6,17.1,0,0,56.9,988.7,1.8,91,2025-01-15T17:30:00+05:00,PT15M
26,70.2,17.1,0,0,57.1,988.8,1.9,94,2025-01-15T17:45:00+05:00,PT15M
26,90.9,17,0,0,57.2,988.9,2,97,2025-01-15T18:00:00+05:00,PT15M
26,90.9,17,0,0,57.8,989.1,2,101,2025-01-15T18:15:00+05:00,PT15M
26,88.1,17,0,0,58.9,989.3,2.1,104,2025-01-15T18:30:00+05:00,PT15M
25,84.2,17.1,0,0,59.9,989.5,2.1,107,2025-01-15T18:45:00+05:00,PT15M
25,72.2,17.1,0,0,61,989.7,2.1,111,2025-01-15T19:00:00+05:00,PT15M
