datetime,actual_power_kW,pred_baseline_kW,pred_model_kW
2025-09-18 17:00:00+05:00,108.0,106.93668176763971,108.0
2025-09-18 17:15:00+05:00,65.0,63.660121733769714,65.0
2025-09-19 06:15:00+05:00,58.0,56.61510033290715,58.0
2025-09-19 06:30:00+05:00,89.0,87.81448082244134,89.0
2025-09-19 06:45:00+05:00,130.0,129.07817759892205,130.0
2025-09-19 07:00:00+05:00,172.0,171.3483060040974,172.0
2025-09-19 07:15:00+05:00,197.0,196.5090967214637,197.0
2025-09-19 07:30:00+05:00,231.0,230.7277720970818,231.0
2025-09-19 07:45:00+05:00,258.0,257.9014260718374,258.0
2025-09-19 08:00:00+05:00,274.0,274.0043321309518,273.9866666666667
2025-09-19 08:15:00+05:00,323.0,323.31948193698975,323.0
2025-09-19 08:30:00+05:00,422.0,422.9562131777602,422.00666666666666
2025-09-19 08:45:00+05:00,530.0,531.6508290767825,529.9933333333333
2025-09-19 09:00:00+05:00,619.0,621.2232440306066,618.9566666666667
2025-09-19 09:15:00+05:00,663.0,665.5062356931712,663.02
2025-09-19 09:30:00+05:00,693.0,695.6991845540107,693.01
2025-09-19 09:45:00+05:00,708.0,710.7956589844305,707.9933333333333
2025-09-19 10:00:00+05:00,741.0,744.007902731354,741.0
2025-09-19 10:15:00+05:00,755.0,758.0979455330792,755.0
2025-09-19 10:30:00+05:00,775.0,778.2265781069722,775.0033333333333
2025-09-19 10:45:00+05:00,791.0,794.3294841660866,791.0
2025-09-19 11:00:00+05:00,808.0,811.4388218538957,808.0
2025-09-19 11:15:00+05:00,828.0,831.5674544277887,828.0
2025-09-19 11:30:00+05:00,860.0,863.7732665460175,860.01
2025-09-19 11:45:00+05:00,891.0,894.9726470355516,890.99
2025-09-19 12:00:00+05:00,889.0,892.9597837781624,889.0066666666667
2025-09-19 12:15:00+05:00,883.0,886.9211940059945,882.99
2025-09-19 12:30:00+05:00,872.0,875.8504460903533,871.9766666666667
2025-09-19 12:45:00+05:00,857.0,860.7539716599335,857.0133333333333
2025-09-19 13:00:00+05:00,838.0,841.6317707147351,837.9966666666667
2025-09-19 13:15:00+05:00,814.0,817.4774116260635,814.0
2025-09-19 13:30:00+05:00,786.0,789.2973260226133,786.0033333333333
2025-09-19 13:45:00+05:00,755.0,758.0979455330792,755.0
2025-09-19 14:00:00+05:00,719.0,721.8664069000716,719.0
2025-09-19 14:15:00+05:00,680.0,682.6155733809802,680.0066666666667
2025-09-19 14:30:00+05:00,638.0,640.3454449758049,637.9933333333333
2025-09-19 14:45:00+05:00,593.0,595.0560216845456,593.0033333333333
2025-09-19 15:00:00+05:00,545.0,546.7473035072023,545.0
2025-09-19 15:15:00+05:00,495.0,496.4257220724698,495.12333333333333
2025-09-19 15:30:00+05:00,442.0,443.08484575165323,442.01
2025-09-19 15:45:00+05:00,387.0,387.7311061734474,386.98333333333335
2025-09-19 16:00:00+05:00,331.0,331.37093496654694,331.0133333333333
2025-09-19 16:15:00+05:00,275.0,275.01076375964647,275.0
2025-09-19 16:30:00+05:00,219.0,218.65059255274602,219.0
2025-09-19 16:45:00+05:00,164.0,163.2968529745402,164.0
2025-09-19 17:00:00+05:00,113.0,111.96883991111297,113.0
2025-09-19 17:15:00+05:00,68.0,66.67941661985367,68.0
2025-09-20 06:15:00+05:00,38.0,36.486467759014126,38.0
2025-09-20 06:30:00+05:00,86.0,84.79518593635738,86.0
2025-09-20 06:45:00+05:00,133.0,132.097472485006,133.0
2025-09-20 07:00:00+05:00,173.0,172.35473763279205,173.0
2025-09-20 07:15:00+05:00,215.0,214.6248660379674,215.00333333333333
2025-09-20 07:30:00+05:00,275.0,275.01076375964647,275.00333333333333
2025-09-20 07:45:00+05:00,318.0,318.28732379351646,318.06
2025-09-20 08:00:00+05:00,375.0,375.6539266291116,375.03
2025-09-20 08:15:00+05:00,437.0,438.05268760818,437.00333333333333
2025-09-20 08:30:00+05:00,518.0,519.5736495324468,518.0233333333333
2025-09-20 08:45:00+05:00,568.0,569.8952309671793,568.0133333333333
2025-09-20 09:00:00+05:00,615.0,617.1975175158279,614.99
2025-09-20 09:15:00+05:00,658.0,660.4740775496979,658.0
2025-09-20 09:30:00+05:00,699.0,701.7377743261786,699.0066666666667
2025-09-20 09:45:00+05:00,735.0,737.969312959186,735.0033333333333
2025-09-20 10:00:00+05:00,768.0,771.1815567061096,767.9966666666667
2025-09-20 10:15:00+05:00,797.0,800.3680739382545,796.9866666666667
2025-09-20 10:30:00+05:00,822.0,825.5288646556207,822.01
2025-09-20 10:45:00+05:00,842.0,845.6574972295138,841.6966666666667
2025-09-20 11:00:00+05:00,859.0,862.7668349173229,858.9866666666667
2025-09-20 11:15:00+05:00,870.0,873.837582832964,870.01
2025-09-20 11:30:00+05:00,853.0,856.7282451451549,852.99
2025-09-20 11:45:00+05:00,855.0,858.7411084025442,854.99
2025-09-20 12:00:00+05:00,877.0,880.8826042338266,876.96
2025-09-20 12:15:00+05:00,869.0,872.8311512042693,869.0066666666667
2025-09-20 12:30:00+05:00,857.0,860.7539716599335,857.0133333333333
2025-09-20 12:45:00+05:00,840.0,843.6446339721244,839.99
2025-09-20 13:00:00+05:00,819.0,822.5095697695368,819.0
2025-09-20 13:15:00+05:00,794.0,797.3487790521705,793.9633333333334
2025-09-20 13:30:00+05:00,754.0,757.0915139043844,753.9833333333333
2025-09-20 13:45:00+05:00,638.0,640.3454449758049,637.9966666666667
2025-09-20 14:00:00+05:00,487.0,488.37426904291254,486.95666666666665
2025-09-20 14:15:00+05:00,453.0,454.1555936672944,453.00333333333333
2025-09-20 14:30:00+05:00,439.0,440.0655508655693,438.99666666666667
2025-09-20 14:45:00+05:00,441.0,442.0784141229586,440.99666666666667
2025-09-20 15:00:00+05:00,379.0,379.6796531438902,378.99333333333334
2025-09-20 15:15:00+05:00,272.0,271.99146887356255,272.0
2025-09-20 15:30:00+05:00,215.0,214.6248660379674,215.0
2025-09-20 15:45:00+05:00,214.0,213.61843440927277,213.99666666666667
2025-09-20 16:00:00+05:00,253.0,252.86926792836417,252.99666666666667
2025-09-20 16:15:00+05:00,204.0,203.55411812232623,204.0
2025-09-20 16:30:00+05:00,151.0,150.21324180150972,151.01
2025-09-20 16:45:00+05:00,85.0,83.78875430766273,85.0
2025-09-20 17:00:00+05:00,53.0,51.58294218943389,53.0
2025-09-20 17:15:00+05:00,38.0,36.486467759014126,38.0
2025-09-21 06:15:00+05:00,46.0,44.537920788571334,46.0
2025-09-21 06:30:00+05:00,87.0,85.80161756505204,87.0
2025-09-21 06:45:00+05:00,135.0,134.1103357423953,135.00333333333333
2025-09-21 07:00:00+05:00,184.0,183.42548554843322,183.99333333333334
2025-09-21 07:15:00+05:00,227.0,226.7020455823032,227.0
2025-09-21 07:30:00+05:00,286.0,286.08151167528763,286.0
2025-09-21 07:45:00+05:00,351.0,351.49956754043995,351.0
2025-09-21 08:00:00+05:00,404.0,404.8404438612565,404.00333333333333
2025-09-21 08:15:00+05:00,423.0,423.9626448064549,422.99
2025-09-21 08:30:00+05:00,469.0,470.25849972640884,468.99333333333334
2025-09-21 08:45:00+05:00,518.0,519.5736495324468,518.0233333333333
2025-09-21 09:00:00+05:00,598.0,600.0881798280188,598.0066666666667
2025-09-21 09:15:00+05:00,638.0,640.3454449758049,638.0
2025-09-21 09:30:00+05:00,674.0,676.5769836088124,674.0
2025-09-21 09:45:00+05:00,705.0,707.7763640983466,705.0
2025-09-21 10:00:00+05:00,733.0,735.9564497017968,732.9966666666667
2025-09-21 10:15:00+05:00,758.0,761.1172404191631,758.0
2025-09-21 10:30:00+05:00,779.0,782.2523046217508,779.0033333333333
2025-09-21 10:45:00+05:00,795.0,798.3552106808652,795.0
2025-09-21 11:00:00+05:00,808.0,811.4388218538957,808.0
2025-09-21 11:15:00+05:00,816.0,819.4902748834528,816.0
2025-09-21 11:30:00+05:00,819.0,822.5095697695368,819.0
2025-09-21 11:45:00+05:00,819.0,822.5095697695368,819.0
2025-09-21 12:00:00+05:00,814.0,817.4774116260635,814.0
2025-09-21 12:15:00+05:00,790.0,793.323052537392,789.9966666666667
2025-09-21 12:30:00+05:00,715.0,717.840680385293,715.0066666666667
2025-09-21 12:45:00+05:00,624.0,626.2554021740798,624.0066666666667
2025-09-21 13:00:00+05:00,590.0,592.0367267984616,589.9966666666667
2025-09-21 13:15:00+05:00,568.0,569.8952309671793,568.0066666666667
2025-09-21 13:30:00+05:00,490.0,491.3935639289965,490.01666666666665
2025-09-21 13:45:00+05:00,506.0,507.49646998811096,505.98333333333335
2025-09-21 14:00:00+05:00,511.0,512.5286281315842,511.02
2025-09-21 14:15:00+05:00,555.0,556.8116197941489,555.03
2025-09-21 14:30:00+05:00,519.0,520.5800811611414,518.9833333333333
2025-09-21 14:45:00+05:00,422.0,422.9562131777602,422.0133333333333
2025-09-21 15:00:00+05:00,338.0,338.41595636740954,338.0
2025-09-21 15:15:00+05:00,314.0,314.2615972787379,314.00333333333333
2025-09-21 15:30:00+05:00,262.0,261.927152586616,262.00666666666666
2025-09-21 15:45:00+05:00,157.0,156.25183157367763,157.0
2025-09-21 16:00:00+05:00,128.0,127.06531434153274,128.0
2025-09-21 16:15:00+05:00,123.0,122.03315619805949,123.0
2025-09-21 16:30:00+05:00,108.0,106.93668176763971,108.0
2025-09-21 16:45:00+05:00,74.0,72.71800639202156,74.0
2025-09-21 17:00:00+05:00,46.0,44.537920788571334,46.0
2025-09-21 17:15:00+05:00,33.0,31.454309615540865,33.0
2025-09-22 06:15:00+05:00,35.0,33.46717287293017,35.0
2025-09-22 06:30:00+05:00,77.0,75.73730127810552,77.0
2025-09-22 06:45:00+05:00,112.0,110.96240828241832,112.0
2025-09-22 07:00:00+05:00,154.0,153.23253668759367,154.0
2025-09-22 07:15:00+05:00,207.0,206.5734130084102,207.0
2025-09-22 07:30:00+05:00,265.0,264.94644747269996,265.0
2025-09-22 07:45:00+05:00,317.0,317.28089216482186,317.00333333333333
2025-09-22 08:00:00+05:00,370.0,370.62176848563837,370.0
2025-09-22 08:15:00+05:00,413.0,413.89832851950837,412.98
2025-09-22 08:30:00+05:00,451.0,452.1427304099051,450.99666666666667
2025-09-22 08:45:00+05:00,481.0,482.33567927074466,480.97333333333336
2025-09-22 09:00:00+05:00,525.0,526.6186709333093,524.9966666666667
2025-09-22 09:15:00+05:00,556.0,557.8180514228435,555.9366666666666
2025-09-22 09:30:00+05:00,583.0,584.991705397599,583.0433333333333
2025-09-22 09:45:00+05:00,609.0,611.15892774366,608.9733333333334
2025-09-22 10:00:00+05:00,624.0,626.2554021740798,624.0033333333333
2025-09-22 10:15:00+05:00,655.0,657.454782663614,655.0
2025-09-22 10:30:00+05:00,684.0,686.6412998957588,684.0
2025-09-22 10:45:00+05:00,723.0,725.8921334148503,722.98
2025-09-22 11:00:00+05:00,759.0,762.1236720478577,758.9966666666667
2025-09-22 11:15:00+05:00,766.0,769.1686934487203,765.9933333333333
2025-09-22 11:30:00+05:00,754.0,757.0915139043844,753.9766666666667
2025-09-22 11:45:00+05:00,756.0,759.1043771617738,756.01
2025-09-22 12:00:00+05:00,716.0,718.8471120139877,716.0133333333333
2025-09-22 12:15:00+05:00,658.0,660.4740775496979,658.0
2025-09-22 12:30:00+05:00,607.0,609.1460644862707,607.0
2025-09-22 12:45:00+05:00,632.0,634.306855203637,632.0
2025-09-22 13:00:00+05:00,682.0,684.6284366383695,681.9466666666667
2025-09-22 13:15:00+05:00,701.0,703.7506375835679,700.82
2025-09-22 13:30:00+05:00,654.0,656.4483510349194,654.0033333333333
2025-09-22 13:45:00+05:00,559.0,560.8373463089274,559.0
2025-09-22 14:00:00+05:00,481.0,482.33567927074466,480.92333333333335
2025-09-22 14:15:00+05:00,412.0,412.8918968908137,412.03
2025-09-22 14:30:00+05:00,415.0,415.9111917768977,415.02
2025-09-22 14:45:00+05:00,413.0,413.89832851950837,413.00333333333333
2025-09-22 15:00:00+05:00,371.0,371.628200114333,371.0
2025-09-22 15:15:00+05:00,325.0,325.33234519437906,325.0133333333333
2025-09-22 15:30:00+05:00,261.0,260.9207209579214,260.99333333333334
2025-09-22 15:45:00+05:00,199.0,198.52195997885298,198.99666666666667
2025-09-22 16:00:00+05:00,174.0,173.3611692614867,173.99666666666667
2025-09-22 16:15:00+05:00,155.0,154.23896831628832,155.0
2025-09-22 16:30:00+05:00,133.0,132.097472485006,133.0
2025-09-22 16:45:00+05:00,100.0,98.8852287380825,100.0
2025-09-22 17:00:00+05:00,65.0,63.660121733769714,65.0
2025-09-22 17:15:00+05:00,40.0,38.499331016403424,40.0
2025-09-23 06:15:00+05:00,44.0,42.52505753118203,44.0
2025-09-23 06:30:00+05:00,85.0,83.78875430766273,85.0
2025-09-23 06:45:00+05:00,127.0,126.05888271283808,127.0
2025-09-23 07:00:00+05:00,185.0,184.43191717712787,184.99666666666667
2025-09-23 07:15:00+05:00,234.0,233.74706698316578,234.0
2025-09-23 07:30:00+05:00,281.0,281.0493535318144,280.99333333333334
2025-09-23 07:45:00+05:00,334.0,334.3902298526309,334.01
2025-09-23 08:00:00+05:00,391.0,391.75683268822604,391.00333333333333
2025-09-23 08:15:00+05:00,414.0,414.904760148203,414.0
2025-09-23 08:30:00+05:00,467.0,468.24563646901953,467.00666666666666
2025-09-23 08:45:00+05:00,551.0,552.7858932793703,551.0033333333333
2025-09-23 09:00:00+05:00,597.0,599.0817481993242,597.0033333333333
2025-09-23 09:15:00+05:00,640.0,642.3583082331942,640.0066666666667
2025-09-23 09:30:00+05:00,679.0,681.6091417522856,679.0
2025-09-23 09:45:00+05:00,715.0,717.840680385293,715.0033333333333
2025-09-23 10:00:00+05:00,747.0,750.0464925035219,747.0
2025-09-23 10:15:00+05:00,775.0,778.2265781069722,774.9966666666667
2025-09-23 10:30:00+05:00,799.0,802.3809371956438,799.0066666666667
2025-09-23 10:45:00+05:00,818.0,821.5031381408421,817.9833333333333
2025-09-23 11:00:00+05:00,833.0,836.5996125712619,833.0
2025-09-23 11:15:00+05:00,844.0,847.6703604869031,844.0
2025-09-23 11:30:00+05:00,838.0,841.6317707147351,837.9933333333333
2025-09-23 11:45:00+05:00,792.0,795.3359157947812,792.0033333333333
2025-09-23 12:00:00+05:00,757.0,760.1108087904684,756.9633333333334
2025-09-23 12:15:00+05:00,699.0,701.7377743261786,699.0166666666667
2025-09-23 12:30:00+05:00,605.0,607.1332012288814,605.0066666666667
2025-09-23 12:45:00+05:00,479.0,480.32281601335535,479.12666666666667
2025-09-23 13:00:00+05:00,492.0,493.4064271863858,492.1
2025-09-23 13:15:00+05:00,513.0,514.5414913889734,513.0066666666667
2025-09-23 13:30:00+05:00,575.0,576.9402523680419,575.0266666666666
2025-09-23 13:45:00+05:00,521.0,522.5929444185307,521.0
2025-09-23 14:00:00+05:00,493.0,494.4128588150805,492.99666666666667
2025-09-23 14:15:00+05:00,485.0,486.36140578552323,485.0
2025-09-23 14:30:00+05:00,472.0,473.2777946124928,472.01666666666665
2025-09-23 14:45:00+05:00,475.0,476.2970894985767,475.0133333333333
2025-09-23 15:00:00+05:00,427.0,427.9883713212335,427.0
2025-09-23 15:15:00+05:00,407.0,407.85973874734043,406.99666666666667
2025-09-23 15:30:00+05:00,373.0,373.6410633717223,373.0
2025-09-23 15:45:00+05:00,316.0,316.2744605361272,315.99
2025-09-23 16:00:00+05:00,239.0,238.77922512663903,239.0
2025-09-23 16:15:00+05:00,159.0,158.26469483106692,158.99666666666667
2025-09-23 16:30:00+05:00,93.0,91.84020733721995,93.0
2025-09-23 16:45:00+05:00,62.0,60.64082684768575,62.0
2025-09-23 17:00:00+05:00,62.0,60.64082684768575,62.0
2025-09-23 17:15:00+05:00,36.0,34.47360450162482,36.0
2025-09-24 06:15:00+05:00,37.0,35.48003613031947,37.0
2025-09-24 06:30:00+05:00,65.0,63.660121733769714,65.0
2025-09-24 06:45:00+05:00,99.0,97.87879710938785,99.0
2025-09-24 07:00:00+05:00,154.0,153.23253668759367,154.0
2025-09-24 07:15:00+05:00,219.0,218.65059255274602,219.0
2025-09-24 07:30:00+05:00,298.0,298.15869121962345,297.99666666666667
2025-09-24 07:45:00+05:00,353.0,353.51243079782927,353.0133333333333
2025-09-24 08:00:00+05:00,401.0,401.82114897517255,400.99666666666667
2025-09-24 08:15:00+05:00,437.0,438.05268760818,436.9766666666667
2025-09-24 08:30:00+05:00,504.0,505.48360673072165,503.99333333333334
2025-09-24 08:45:00+05:00,562.0,563.8566411950114,561.9866666666667
2025-09-24 09:00:00+05:00,609.0,611.15892774366,608.9766666666667
2025-09-24 09:15:00+05:00,652.0,654.43548777753,651.9966666666667
2025-09-24 09:30:00+05:00,692.0,694.6927529253161,691.9533333333334
2025-09-24 09:45:00+05:00,728.0,730.9242915583235,728.0
2025-09-24 10:00:00+05:00,761.0,764.136535305247,761.01
2025-09-24 10:15:00+05:00,789.0,792.3166209086972,789.0033333333333
2025-09-24 10:30:00+05:00,812.0,815.4645483686743,811.9833333333333
2025-09-24 10:45:00+05:00,820.0,823.5160013982314,820.0
2025-09-24 11:00:00+05:00,799.0,802.3809371956438,799.0033333333333
2025-09-24 11:15:00+05:00,793.0,796.3423474234759,793.0166666666667
2025-09-24 11:30:00+05:00,723.0,725.8921334148503,722.9666666666667
2025-09-24 11:45:00+05:00,666.0,668.5255305792551,666.0
2025-09-24 12:00:00+05:00,608.0,610.1524961149654,607.96
2025-09-24 12:15:00+05:00,599.0,601.0946114567136,598.9633333333334
2025-09-24 12:30:00+05:00,619.0,621.2232440306066,618.9966666666667
2025-09-24 12:45:00+05:00,572.0,573.9209574819579,572.0
2025-09-24 13:00:00+05:00,466.0,467.2392048403249,465.99333333333334
2025-09-24 13:15:00+05:00,354.0,354.5188624265239,353.9866666666667
2025-09-24 13:30:00+05:00,301.0,301.1779861057074,301.02
2025-09-24 13:45:00+05:00,308.0,308.22300750656996,308.00333333333333
2025-09-24 14:00:00+05:00,300.0,300.17155447701276,300.0
2025-09-24 14:15:00+05:00,239.0,238.77922512663903,239.0
2025-09-24 14:30:00+05:00,232.0,231.73420372577647,232.0
2025-09-24 14:45:00+05:00,217.0,216.6377292953567,216.99666666666667
2025-09-24 15:00:00+05:00,198.0,197.51552835015832,198.00666666666666
2025-09-24 15:15:00+05:00,239.0,238.77922512663903,239.00666666666666
2025-09-24 15:30:00+05:00,273.0,272.99790050225715,273.02
2025-09-24 15:45:00+05:00,246.0,245.8242465275016,246.00333333333333
2025-09-24 16:00:00+05:00,215.0,214.6248660379674,215.00333333333333
2025-09-24 16:15:00+05:00,183.0,182.41905391973856,183.0
2025-09-24 16:30:00+05:00,141.0,140.14892551456322,141.0
2025-09-24 16:45:00+05:00,86.0,84.79518593635738,86.0
2025-09-24 17:00:00+05:00,53.0,51.58294218943389,53.0
2025-09-24 17:15:00+05:00,32.0,30.447877986846215,32.0
2025-09-25 06:15:00+05:00,36.0,34.47360450162482,36.0
2025-09-25 06:30:00+05:00,55.0,53.59580544682319,55.0
2025-09-25 06:45:00+05:00,69.0,67.68584824854831,69.0
2025-09-25 07:00:00+05:00,74.0,72.71800639202156,74.0
2025-09-25 07:15:00+05:00,81.0,79.76302779288413,81.0
2025-09-25 07:30:00+05:00,85.0,83.78875430766273,85.0
2025-09-25 07:45:00+05:00,84.0,82.78232267896809,84.0
2025-09-25 08:00:00+05:00,84.0,82.78232267896809,84.0
2025-09-25 08:15:00+05:00,90.0,88.820912451136,90.0
2025-09-25 08:30:00+05:00,98.0,96.8723654806932,97.99666666666667
2025-09-25 08:45:00+05:00,110.0,108.94954502502901,110.0
2025-09-25 09:00:00+05:00,116.0,114.98813479719692,116.0
2025-09-25 09:15:00+05:00,103.0,101.90452362416646,103.0
2025-09-25 09:30:00+05:00,88.0,86.80804919374668,88.0
2025-09-25 09:45:00+05:00,80.0,78.75659616418947,80.0
2025-09-25 10:00:00+05:00,88.0,86.80804919374668,88.0
2025-09-25 10:15:00+05:00,115.0,113.98170316850228,115.0
2025-09-25 10:30:00+05:00,106.0,104.92381851025041,106.0
2025-09-25 10:45:00+05:00,88.0,86.80804919374668,88.0
2025-09-25 11:00:00+05:00,82.0,80.76945942157879,82.0
2025-09-25 11:15:00+05:00,92.0,90.8337757085253,92.0
2025-09-25 11:30:00+05:00,99.0,97.87879710938785,99.0
2025-09-25 11:45:00+05:00,96.0,94.8595022233039,96.0
2025-09-25 12:00:00+05:00,117.0,115.99456642589158,117.0
2025-09-25 12:15:00+05:00,130.0,129.07817759892205,130.0
2025-09-25 12:30:00+05:00,136.0,135.11676737108996,136.0
2025-09-25 12:45:00+05:00,170.0,169.33544274670808,170.0
2025-09-25 13:00:00+05:00,203.0,202.5476864936316,203.0
2025-09-25 13:15:00+05:00,237.0,236.76636186924972,237.0
2025-09-25 13:30:00+05:00,318.0,318.28732379351646,318.06333333333333
2025-09-25 13:45:00+05:00,399.0,399.80828571778324,399.00333333333333
2025-09-25 14:00:00+05:00,379.0,379.6796531438902,379.00333333333333
2025-09-25 14:15:00+05:00,366.0,366.59604197085974,365.96
2025-09-25 14:30:00+05:00,367.0,367.6024735995544,366.95
2025-09-25 14:45:00+05:00,399.0,399.80828571778324,399.00666666666666
2025-09-25 15:00:00+05:00,386.0,386.72467454475276,386.03
2025-09-25 15:15:00+05:00,385.0,385.7182429160581,384.99
2025-09-25 15:30:00+05:00,304.0,304.1972809917914,304.0
2025-09-25 15:45:00+05:00,235.0,234.75349861186044,235.0
2025-09-25 16:00:00+05:00,197.0,196.5090967214637,197.0
2025-09-25 16:15:00+05:00,133.0,132.097472485006,133.0
2025-09-25 16:30:00+05:00,80.0,78.75659616418947,80.0
2025-09-25 16:45:00+05:00,53.0,51.58294218943389,53.0
2025-09-25 17:00:00+05:00,38.0,36.486467759014126,38.0
2025-09-26 06:15:00+05:00,47.0,45.54435241726598,47.0
2025-09-26 06:30:00+05:00,83.0,81.77589105027343,83.0
2025-09-26 06:45:00+05:00,123.0,122.03315619805949,123.0
2025-09-26 07:00:00+05:00,173.0,172.35473763279205,173.0
2025-09-26 07:15:00+05:00,224.0,223.68275069621927,224.0
2025-09-26 07:30:00+05:00,265.0,264.94644747269996,265.0
2025-09-26 07:45:00+05:00,311.0,311.2423023926539,311.0
2025-09-26 08:00:00+05:00,367.0,367.6024735995544,366.97333333333336
2025-09-26 08:15:00+05:00,436.0,437.04625597948535,436.07
2025-09-26 08:30:00+05:00,503.0,504.477175102027,502.98333333333335
2025-09-26 08:45:00+05:00,549.0,550.773030021981,548.9766666666667
2025-09-26 09:00:00+05:00,541.0,542.7215769924237,541.01
2025-09-26 09:15:00+05:00,541.0,542.7215769924237,541.01
2025-09-26 09:30:00+05:00,544.0,545.7408718785077,543.99
2025-09-26 09:45:00+05:00,514.0,515.5479230176682,514.0
2025-09-26 10:00:00+05:00,499.0,500.45144858724836,498.93666666666667
2025-09-26 10:15:00+05:00,565.0,566.8759360810953,565.0
2025-09-26 10:30:00+05:00,607.0,609.1460644862707,607.03
2025-09-26 10:45:00+05:00,627.0,629.2746970601637,627.0
2025-09-26 11:00:00+05:00,619.0,621.2232440306066,618.9966666666667
2025-09-26 11:15:00+05:00,573.0,574.9273891106526,573.0
2025-09-26 11:30:00+05:00,563.0,564.863072823706,562.9966666666667
2025-09-26 11:45:00+05:00,563.0,564.863072823706,562.9966666666667
2025-09-26 12:00:00+05:00,606.0,608.1396328575761,606.0
2025-09-26 12:15:00+05:00,643.0,645.3776031192782,642.9966666666667
2025-09-26 12:30:00+05:00,605.0,607.1332012288814,605.01
2025-09-26 12:45:00+05:00,551.0,552.7858932793703,551.0166666666667
2025-09-26 13:00:00+05:00,527.0,528.6315341906986,526.9933333333333
2025-09-26 13:15:00+05:00,609.0,611.15892774366,608.9733333333334
2025-09-26 13:30:00+05:00,596.0,598.0753165706295,596.0
2025-09-26 13:45:00+05:00,364.0,364.58317871347043,364.00333333333333
2025-09-26 14:00:00+05:00,135.0,134.1103357423953,135.00333333333333
2025-09-26 14:15:00+05:00,84.0,82.78232267896809,84.0
2025-09-26 14:30:00+05:00,93.0,91.84020733721995,93.0
2025-09-26 14:45:00+05:00,128.0,127.06531434153274,128.0
2025-09-26 15:00:00+05:00,125.0,124.04601945544879,125.0
2025-09-26 15:15:00+05:00,101.0,99.89166036677716,101.0
2025-09-26 15:30:00+05:00,77.0,75.73730127810552,77.0
2025-09-26 15:45:00+05:00,55.0,53.59580544682319,55.0
2025-09-26 16:00:00+05:00,54.0,52.58937381812854,54.0
2025-09-26 16:15:00+05:00,56.0,54.60223707551785,56.0
2025-09-26 16:30:00+05:00,55.0,53.59580544682319,55.0
2025-09-26 16:45:00+05:00,49.0,47.55721567465529,49.00666666666667
2025-09-26 17:00:00+05:00,32.0,30.447877986846215,32.0
2025-09-27 06:15:00+05:00,36.0,34.47360450162482,36.0
2025-09-27 06:30:00+05:00,57.0,55.6086687042125,57.0
2025-09-27 06:45:00+05:00,76.0,74.73086964941088,76.0
2025-09-27 07:00:00+05:00,92.0,90.8337757085253,92.0
2025-09-27 07:15:00+05:00,108.0,106.93668176763971,108.0
2025-09-27 07:30:00+05:00,119.0,118.00742968328088,119.0
2025-09-27 07:45:00+05:00,122.0,121.02672456936483,122.0
2025-09-27 08:00:00+05:00,131.0,130.08460922761668,131.0
2025-09-27 08:15:00+05:00,170.0,169.33544274670808,170.0
2025-09-27 08:30:00+05:00,222.0,221.66988743882996,222.00333333333333
2025-09-27 08:45:00+05:00,222.0,221.66988743882996,222.00333333333333
2025-09-27 09:00:00+05:00,222.0,221.66988743882996,222.00333333333333
2025-09-27 09:15:00+05:00,213.0,212.6120027805781,213.00333333333333
2025-09-27 09:30:00+05:00,199.0,198.52195997885298,198.98666666666668
2025-09-27 09:45:00+05:00,184.0,183.42548554843322,183.99333333333334
2025-09-27 10:00:00+05:00,155.0,154.23896831628832,155.0
2025-09-27 10:15:00+05:00,105.0,103.91738688155576,105.0
2025-09-27 10:30:00+05:00,92.0,90.8337757085253,92.0
2025-09-27 10:45:00+05:00,79.0,77.75016453549483,79.0
2025-09-27 11:00:00+05:00,77.0,75.73730127810552,77.0
2025-09-27 11:15:00+05:00,97.0,95.86593385199855,97.0
2025-09-27 11:30:00+05:00,65.0,63.660121733769714,65.0
2025-09-27 11:45:00+05:00,53.0,51.58294218943389,53.0
2025-09-27 12:00:00+05:00,50.0,48.56364730334994,50.0
2025-09-27 12:15:00+05:00,51.0,49.57007893204459,51.0
2025-09-27 12:30:00+05:00,47.0,45.54435241726598,47.0
2025-09-27 12:45:00+05:00,49.0,47.55721567465529,49.00666666666667
2025-09-27 13:00:00+05:00,70.0,68.69227987724297,70.0
2025-09-27 13:15:00+05:00,105.0,103.91738688155576,105.0
2025-09-27 13:30:00+05:00,173.0,172.35473763279205,173.0
2025-09-27 13:45:00+05:00,187.0,186.44478043451716,187.0
2025-09-27 14:00:00+05:00,180.0,179.39975903365462,180.0
2025-09-27 14:15:00+05:00,231.0,230.7277720970818,231.0
2025-09-27 14:30:00+05:00,240.0,239.7856567553337,240.0
2025-09-27 14:45:00+05:00,243.0,242.80495164141763,243.0
2025-09-27 15:00:00+05:00,269.0,268.9721739874786,269.0
2025-09-27 15:15:00+05:00,268.0,267.9657423587839,268.0
2025-09-27 15:30:00+05:00,243.0,242.80495164141763,243.0
2025-09-27 15:45:00+05:00,210.0,209.59270789449414,210.01
2025-09-27 16:00:00+05:00,168.0,167.3225794893188,168.0
2025-09-27 16:15:00+05:00,127.0,126.05888271283808,127.0
2025-09-27 16:30:00+05:00,97.0,95.86593385199855,97.0
2025-09-27 16:45:00+05:00,72.0,70.70514313463227,72.0
2025-09-27 17:00:00+05:00,48.0,46.55078404596064,48.0
2025-09-28 06:15:00+05:00,36.0,34.47360450162482,36.0
